invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin
4247,WALM096,Eagle Pass,Home and lifestyle,$49,3,10/10/21,19:34:00,Ewallet,4,0.18
4248,WALM069,Rockwall,Fashion accessories,$29,3,14/09/23,18:57:00,Ewallet,9,0.33
4249,WALM053,Conroe,Home and lifestyle,$32,2,25/12/23,15:48:00,Ewallet,4,0.57
4250,WALM043,Baytown,Fashion accessories,$45,1,15/11/20,15:01:00,Ewallet,5,0.48
4251,WALM007,Arlington,Home and lifestyle,$84,2,12/08/20,17:25:00,Ewallet,6,0.48
4252,WALM077,Coppell,Fashion accessories,$29,3,13/11/22,19:37:00,Ewallet,6,0.33
4253,WALM004,Austin,Home and lifestyle,$70,1,09/09/20,16:23:00,Ewallet,8,0.48
4254,WALM043,Baytown,Fashion accessories,$29,3,19/09/23,19:01:00,Ewallet,4,0.48
4255,WALM010,Laredo,Home and lifestyle,$63,1,05/11/23,20:31:00,Ewallet,7,0.48
4256,WALM091,Little Elm,Fashion accessories,$76,3,11/11/20,20:50:00,Ewallet,4,0.33
4257,WALM019,Pasadena,Home and lifestyle,$30,1,18/10/21,18:57:00,Ewallet,7,0.48
4258,WALM002,Dallas,Fashion accessories,$58,3,10/11/20,16:49:00,Ewallet,8,0.36
4259,WALM066,Grapevine,Home and lifestyle,$74,2,13/09/21,20:34:00,Ewallet,7,0.33
4260,WALM042,Bryan,Fashion accessories,$63,1,04/11/20,16:49:00,Ewallet,9,0.48
4261,WALM043,Baytown,Home and lifestyle,$56,1,23/09/20,15:11:00,Ewallet,4,0.48
4262,WALM058,Port Arthur,Fashion accessories,$40,1,10/08/21,19:27:00,Ewallet,6,0.33
4263,WALM053,Conroe,Home and lifestyle,$60,2,08/12/20,15:22:00,Ewallet,7,0.57
4264,WALM020,Killeen,Fashion accessories,$76,3,09/09/20,20:03:00,Ewallet,6,0.48
4265,WALM026,Denton,Home and lifestyle,$71,3,17/09/21,16:11:00,Ewallet,9,0.48
4266,WALM012,Garland,Fashion accessories,$22,3,21/12/21,18:03:00,Ewallet,6,0.48
4267,WALM076,Huntsville,Home and lifestyle,$41,1,07/09/21,19:34:00,Ewallet,7,0.33
4268,WALM036,Allen,Fashion accessories,$63,3,22/09/21,16:29:00,Ewallet,9,0.48
4269,WALM022,Mesquite,Home and lifestyle,$83,3,02/11/23,19:48:00,Ewallet,5,0.48
4270,WALM072,Lancaster,Fashion accessories,$38,2,10/10/21,16:26:00,Ewallet,4,0.33
4271,WALM031,Lewisville,Home and lifestyle,$32,1,05/08/20,18:20:00,Ewallet,5,0.48
4272,WALM037,League City,Fashion accessories,$52,1,01/10/23,17:59:00,Ewallet,8,0.48
4273,WALM077,Coppell,Home and lifestyle,$15,1,19/12/20,17:58:00,Ewallet,5,0.33
4274,WALM010,Laredo,Fashion accessories,$43,2,06/11/20,16:46:00,Ewallet,6,0.48
4275,WALM018,Frisco,Home and lifestyle,$22,1,05/12/22,18:15:00,Ewallet,9,0.48
4276,WALM036,Allen,Fashion accessories,$55,2,16/10/20,17:43:00,Ewallet,8,0.48
4277,WALM008,Corpus Christi,Home and lifestyle,$84,2,06/11/22,15:35:00,Ewallet,6,0.48
4278,WALM034,College Station,Fashion accessories,$63,2,12/11/21,18:17:00,Ewallet,6,0.48
4279,WALM006,El Paso,Home and lifestyle,$67,2,11/10/23,20:55:00,Ewallet,7,0.48
4280,WALM096,Eagle Pass,Fashion accessories,$44,3,21/11/20,16:18:00,Ewallet,6,0.18
4281,WALM076,Huntsville,Home and lifestyle,$83,2,28/10/22,17:22:00,Ewallet,8,0.33
4282,WALM043,Baytown,Fashion accessories,$74,3,18/11/23,17:24:00,Ewallet,9,0.48
4283,WALM058,Port Arthur,Home and lifestyle,$55,1,13/08/21,18:00:00,Ewallet,8,0.33
4284,WALM018,Frisco,Fashion accessories,$67,2,17/11/21,18:55:00,Ewallet,6,0.48
4285,WALM094,Alamo,Home and lifestyle,$46,2,20/10/23,19:47:00,Ewallet,6,0.33
4286,WALM091,Little Elm,Fashion accessories,$66,2,28/12/21,20:01:00,Ewallet,9,0.33
4287,WALM004,Austin,Home and lifestyle,$33,2,11/09/20,15:53:00,Ewallet,4,0.48
4288,WALM028,Odessa,Fashion accessories,$52,2,05/12/23,18:27:00,Ewallet,4,0.48
4289,WALM078,Del Rio,Home and lifestyle,$76,2,06/08/20,16:20:00,Ewallet,7,0.33
4290,WALM033,Pearland,Fashion accessories,$40,1,16/11/22,15:12:00,Ewallet,4,0.48
4291,WALM053,Conroe,Home and lifestyle,$24,1,18/09/21,20:15:00,Ewallet,8,0.57
4292,WALM028,Odessa,Fashion accessories,$68,2,19/11/23,18:39:00,Ewallet,9,0.48
4293,WALM018,Frisco,Home and lifestyle,$27,2,17/11/22,16:18:00,Ewallet,6,0.48
4294,WALM097,Alice,Fashion accessories,$43,3,07/12/21,18:50:00,Ewallet,5,0.18
4295,WALM063,Georgetown,Home and lifestyle,$32,3,03/11/21,15:01:00,Ewallet,6,0.33
4296,WALM053,Conroe,Fashion accessories,$42,3,10/11/22,17:42:00,Ewallet,5,0.21
4297,WALM044,Pharr,Home and lifestyle,$60,2,20/11/23,17:54:00,Ewallet,4,0.48
4298,WALM045,Missouri City,Fashion accessories,$36,2,05/10/23,19:05:00,Credit card,4,0.48
4299,WALM016,Brownsville,Home and lifestyle,$26,1,30/09/21,16:48:00,Ewallet,4,0.48
4300,WALM052,Mansfield,Fashion accessories,$42,2,05/11/23,15:55:00,Ewallet,8,0.57
4301,WALM011,Lubbock,Home and lifestyle,$79,2,15/12/21,18:09:00,Ewallet,8,0.48
4302,WALM090,Brownwood,Fashion accessories,$79,1,06/11/23,18:30:00,Ewallet,6,0.33
4303,WALM045,Missouri City,Home and lifestyle,$53,1,28/12/22,20:08:00,Credit card,9,0.48
4304,WALM059,Pflugerville,Fashion accessories,$50,2,07/10/22,20:51:00,Ewallet,8,0.33
4305,WALM019,Pasadena,Home and lifestyle,$36,1,29/10/22,17:46:00,Ewallet,8,0.48
4306,WALM013,Irving,Fashion accessories,$65,3,30/09/21,19:13:00,Ewallet,7,0.48
4307,WALM071,Lufkin,Home and lifestyle,$83,1,31/12/22,19:06:00,Ewallet,6,0.33
4308,WALM079,La Porte,Fashion accessories,$53,3,29/08/20,15:32:00,Ewallet,8,0.33
4309,WALM010,Laredo,Home and lifestyle,$30,1,25/12/22,18:04:00,Ewallet,9,0.48
4310,WALM058,Port Arthur,Fashion accessories,$68,2,24/11/21,20:16:00,Ewallet,8,0.33
4311,WALM098,Mineral Wells,Home and lifestyle,$46,2,26/09/22,17:49:00,Ewallet,4,0.18
4312,WALM053,Conroe,Fashion accessories,$67,3,04/10/20,15:56:00,Ewallet,4,0.21
4313,WALM093,Angleton,Home and lifestyle,$78,3,11/09/21,17:16:00,Ewallet,8,0.33
4314,WALM058,Port Arthur,Fashion accessories,$28,2,22/10/22,18:55:00,Ewallet,8,0.33
4315,WALM036,Allen,Home and lifestyle,$21,1,13/08/20,19:17:00,Ewallet,7,0.48
4316,WALM034,College Station,Fashion accessories,$65,2,01/10/20,20:50:00,Ewallet,8,0.48
4317,WALM048,Harlingen,Home and lifestyle,$81,2,06/11/23,17:37:00,Ewallet,5,0.48
4318,WALM022,Mesquite,Fashion accessories,$34,1,03/11/22,16:00:00,Ewallet,5,0.48
4319,WALM028,Odessa,Home and lifestyle,$16,3,05/09/20,15:18:00,Ewallet,9,0.48
4320,WALM018,Frisco,Fashion accessories,$25,3,20/09/22,16:53:00,Ewallet,4,0.48
4321,WALM030,Richardson,Home and lifestyle,$53,2,23/11/22,19:45:00,Ewallet,8,0.48
4322,WALM041,Mission,Fashion accessories,$37,1,09/10/22,18:58:00,Ewallet,9,0.48
4323,WALM096,Eagle Pass,Home and lifestyle,$84,2,21/09/23,16:05:00,Ewallet,7,0.18
4324,WALM049,North Richland Hills,Fashion accessories,$39,1,06/08/20,16:09:00,Ewallet,4,0.48
4325,WALM058,Port Arthur,Home and lifestyle,$45,1,30/09/23,15:29:00,Ewallet,8,0.33
4326,WALM005,Fort Worth,Fashion accessories,$68,2,06/10/22,15:08:00,Ewallet,9,0.48
4327,WALM070,Hurst,Home and lifestyle,$17,2,17/08/21,16:47:00,Ewallet,5,0.33
4328,WALM066,Grapevine,Fashion accessories,$78,1,13/11/23,20:24:00,Ewallet,6,0.33
4329,WALM019,Pasadena,Home and lifestyle,$70,2,03/08/23,17:42:00,Ewallet,9,0.48
4330,WALM077,Coppell,Fashion accessories,$70,3,18/11/23,16:38:00,Ewallet,8,0.33
4331,WALM094,Alamo,Home and lifestyle,$83,2,12/11/22,15:11:00,Ewallet,4,0.33
4332,WALM100,Canyon,Fashion accessories,$61,2,11/11/21,20:08:00,Ewallet,9,0.18
4333,WALM018,Frisco,Home and lifestyle,$48,3,19/08/23,15:05:00,Ewallet,5,0.48
4334,WALM028,Odessa,Fashion accessories,$73,2,26/08/21,15:01:00,Ewallet,4,0.48
4335,WALM021,McAllen,Home and lifestyle,$18,1,13/08/22,16:57:00,Ewallet,4,0.48
4336,WALM060,DeSoto,Fashion accessories,$74,2,12/11/21,17:07:00,Ewallet,7,0.33
4337,WALM013,Irving,Home and lifestyle,$23,2,26/11/23,17:36:00,Ewallet,4,0.48
4338,WALM021,McAllen,Fashion accessories,$34,1,13/08/21,15:32:00,Ewallet,5,0.48
4339,WALM095,Big Spring,Home and lifestyle,$35,1,31/08/21,19:09:00,Ewallet,5,0.33
4340,WALM020,Killeen,Fashion accessories,$15,1,25/12/21,20:09:00,Ewallet,5,0.48
4341,WALM088,Cleburne,Home and lifestyle,$39,3,26/11/21,15:18:00,Ewallet,9,0.33
4342,WALM020,Killeen,Fashion accessories,$44,1,03/12/20,18:48:00,Ewallet,4,0.48
4343,WALM061,Cedar Park,Home and lifestyle,$50,2,25/09/21,16:54:00,Ewallet,8,0.33
4344,WALM077,Coppell,Fashion accessories,$44,3,11/11/23,17:39:00,Ewallet,5,0.33
4345,WALM063,Georgetown,Home and lifestyle,$39,1,09/12/20,15:13:00,Ewallet,4,0.33
4346,WALM077,Coppell,Fashion accessories,$18,2,28/08/21,15:11:00,Ewallet,5,0.33
4347,WALM060,DeSoto,Home and lifestyle,$53,3,21/09/21,17:19:00,Ewallet,4,0.33
4348,WALM069,Rockwall,Fashion accessories,$49,3,04/10/20,20:44:00,Ewallet,5,0.33
4349,WALM077,Coppell,Home and lifestyle,$30,1,01/12/23,17:25:00,Ewallet,8,0.33
4350,WALM078,Del Rio,Fashion accessories,$43,1,17/09/22,18:12:00,Ewallet,9,0.33
4351,WALM022,Mesquite,Home and lifestyle,$82,2,21/09/21,18:51:00,Ewallet,6,0.48
4352,WALM066,Grapevine,Fashion accessories,$66,2,25/11/20,17:27:00,Ewallet,4,0.33
4353,WALM011,Lubbock,Home and lifestyle,$22,1,14/12/21,18:04:00,Ewallet,9,0.48
4354,WALM093,Angleton,Fashion accessories,$16,3,01/11/23,20:22:00,Ewallet,7,0.33
4355,WALM013,Irving,Home and lifestyle,$21,2,07/11/22,16:41:00,Ewallet,6,0.48
4356,WALM011,Lubbock,Fashion accessories,$23,2,01/09/20,16:37:00,Ewallet,4,0.48
4357,WALM052,Mansfield,Home and lifestyle,$52,2,02/12/21,19:49:00,Ewallet,9,0.57
4358,WALM083,Farmers Branch,Fashion accessories,$30,3,14/12/22,15:07:00,Ewallet,8,0.33
4359,WALM048,Harlingen,Home and lifestyle,$44,2,15/12/21,16:09:00,Ewallet,4,0.48
4360,WALM098,Mineral Wells,Fashion accessories,$83,2,20/11/21,18:48:00,Ewallet,6,0.18
4361,WALM092,Lake Jackson,Home and lifestyle,$20,1,12/09/20,16:28:00,Ewallet,9,0.33
4362,WALM090,Brownwood,Fashion accessories,$22,2,28/09/23,20:32:00,Ewallet,7,0.33
4363,WALM041,Mission,Home and lifestyle,$50,3,11/11/21,16:08:00,Ewallet,4,0.48
4364,WALM061,Cedar Park,Fashion accessories,$18,3,29/08/23,15:56:00,Ewallet,7,0.33
4365,WALM037,League City,Home and lifestyle,$27,1,24/09/21,20:39:00,Ewallet,8,0.48
4366,WALM017,McKinney,Fashion accessories,$33,3,03/12/20,17:09:00,Ewallet,9,0.48
4367,WALM006,El Paso,Home and lifestyle,$43,3,08/12/20,16:21:00,Ewallet,8,0.48
4368,WALM092,Lake Jackson,Fashion accessories,$33,3,20/09/23,16:23:00,Ewallet,5,0.33
4369,WALM057,Euless,Home and lifestyle,$68,1,22/12/22,17:28:00,Ewallet,8,0.33
4370,WALM060,DeSoto,Fashion accessories,$76,1,31/12/22,17:14:00,Ewallet,7,0.33
4371,WALM047,Flower Mound,Home and lifestyle,$63,3,26/08/20,18:49:00,Ewallet,4,0.48
4372,WALM019,Pasadena,Fashion accessories,$64,3,07/09/20,15:49:00,Ewallet,5,0.48
4373,WALM088,Cleburne,Home and lifestyle,$23,2,12/10/20,20:25:00,Ewallet,4,0.33
4374,WALM005,Fort Worth,Fashion accessories,$32,1,16/08/21,18:31:00,Ewallet,4,0.48
4375,WALM016,Brownsville,Home and lifestyle,$62,1,12/09/22,15:52:00,Ewallet,9,0.48
4376,WALM076,Huntsville,Fashion accessories,$63,1,20/11/22,15:48:00,Ewallet,8,0.33
4377,WALM015,Grand Prairie,Home and lifestyle,$81,1,16/12/22,17:29:00,Ewallet,4,0.48
4378,WALM019,Pasadena,Fashion accessories,$57,1,30/10/23,20:19:00,Ewallet,7,0.48
4379,WALM053,Conroe,Home and lifestyle,$39,1,03/10/21,15:22:00,Ewallet,6,0.57
4380,WALM077,Coppell,Fashion accessories,$22,2,31/12/21,18:15:00,Ewallet,9,0.33
4381,WALM048,Harlingen,Home and lifestyle,$20,2,27/11/23,17:12:00,Ewallet,6,0.48
4382,WALM077,Coppell,Fashion accessories,$17,1,28/10/22,15:12:00,Ewallet,5,0.33
4383,WALM045,Missouri City,Home and lifestyle,$79,1,31/10/22,16:08:00,Credit card,5,0.48
4384,WALM006,El Paso,Fashion accessories,$48,3,20/12/23,18:50:00,Ewallet,7,0.48
4385,WALM083,Farmers Branch,Home and lifestyle,$56,2,16/11/20,19:06:00,Ewallet,8,0.33
4386,WALM077,Coppell,Fashion accessories,$20,2,17/08/22,19:57:00,Ewallet,5,0.33
4387,WALM079,La Porte,Home and lifestyle,$71,3,05/09/23,20:42:00,Ewallet,6,0.33
4388,WALM017,McKinney,Fashion accessories,$25,1,08/12/20,17:15:00,Ewallet,4,0.48
4389,WALM026,Denton,Home and lifestyle,$76,1,23/09/21,15:01:00,Ewallet,8,0.48
4390,WALM051,New Braunfels,Fashion accessories,$33,1,10/08/21,18:47:00,Ewallet,7,0.57
4391,WALM080,Nacogdoches,Home and lifestyle,$40,2,24/10/20,17:26:00,Ewallet,9,0.33
4392,WALM057,Euless,Fashion accessories,$55,1,08/08/21,17:37:00,Ewallet,8,0.33
4393,WALM033,Pearland,Home and lifestyle,$78,3,30/11/22,15:11:00,Ewallet,6,0.48
4394,WALM010,Laredo,Fashion accessories,$18,3,02/12/23,20:51:00,Ewallet,9,0.48
4395,WALM090,Brownwood,Home and lifestyle,$32,2,28/09/21,16:20:00,Ewallet,4,0.33
4396,WALM053,Conroe,Fashion accessories,$83,1,10/09/23,15:24:00,Ewallet,4,0.21
4397,WALM027,Abilene,Home and lifestyle,$21,3,01/12/22,19:11:00,Ewallet,7,0.48
4398,WALM009,Plano,Fashion accessories,$66,3,19/12/21,17:48:00,Ewallet,6,0.48
4399,WALM085,Kerrville,Home and lifestyle,$59,3,16/12/20,18:42:00,Ewallet,8,0.33
4400,WALM036,Allen,Fashion accessories,$61,1,14/08/22,15:05:00,Ewallet,7,0.48
4401,WALM092,Lake Jackson,Home and lifestyle,$38,1,10/11/21,16:00:00,Ewallet,5,0.33
4402,WALM030,Richardson,Fashion accessories,$42,1,25/10/21,15:41:00,Ewallet,9,0.48
4403,WALM077,Coppell,Home and lifestyle,$48,1,12/09/20,15:45:00,Ewallet,7,0.33
4404,WALM028,Odessa,Fashion accessories,$84,2,12/11/22,19:35:00,Ewallet,4,0.48
4405,WALM030,Richardson,Home and lifestyle,$85,1,19/09/21,18:57:00,Ewallet,5,0.48
4406,WALM020,Killeen,Fashion accessories,$85,3,20/11/21,19:44:00,Ewallet,4,0.48
4407,WALM019,Pasadena,Home and lifestyle,$76,3,10/12/20,18:53:00,Ewallet,4,0.48
4408,WALM002,Dallas,Fashion accessories,$35,1,02/10/21,16:46:00,Ewallet,7,0.36
4409,WALM043,Baytown,Home and lifestyle,$59,1,26/09/21,18:25:00,Ewallet,4,0.48
4410,WALM090,Brownwood,Fashion accessories,$26,3,07/11/20,18:26:00,Ewallet,6,0.33
4411,WALM091,Little Elm,Home and lifestyle,$63,3,29/11/23,19:25:00,Ewallet,6,0.33
4412,WALM039,Longview,Fashion accessories,$56,1,13/12/23,19:52:00,Ewallet,4,0.48
4413,WALM079,La Porte,Home and lifestyle,$41,1,01/11/23,19:03:00,Ewallet,6,0.33
4414,WALM012,Garland,Fashion accessories,$48,2,29/11/23,16:00:00,Ewallet,4,0.48
4415,WALM088,Cleburne,Home and lifestyle,$38,1,29/10/21,15:20:00,Ewallet,6,0.33
4416,WALM020,Killeen,Fashion accessories,$30,3,26/12/20,15:05:00,Ewallet,7,0.48
4417,WALM095,Big Spring,Home and lifestyle,$66,3,03/12/21,15:06:00,Ewallet,9,0.33
4418,WALM059,Pflugerville,Fashion accessories,$20,3,11/09/23,18:36:00,Ewallet,9,0.33
4419,WALM061,Cedar Park,Home and lifestyle,$49,1,22/09/21,20:09:00,Ewallet,7,0.33
4420,WALM018,Frisco,Fashion accessories,$20,1,20/09/20,16:13:00,Ewallet,6,0.48
4421,WALM051,New Braunfels,Home and lifestyle,$34,1,30/12/21,16:45:00,Ewallet,4,0.48
4422,WALM021,McAllen,Fashion accessories,$58,3,29/09/20,17:53:00,Ewallet,5,0.48
4423,WALM092,Lake Jackson,Home and lifestyle,$24,1,27/10/20,18:59:00,Ewallet,4,0.33
4424,WALM013,Irving,Fashion accessories,$18,2,19/09/23,17:08:00,Ewallet,5,0.48
4425,WALM057,Euless,Home and lifestyle,$66,3,29/11/21,15:47:00,Ewallet,6,0.33
4426,WALM033,Pearland,Fashion accessories,$33,1,24/11/20,16:24:00,Ewallet,6,0.48
4427,WALM048,Harlingen,Home and lifestyle,$34,1,04/12/21,20:24:00,Ewallet,5,0.48
4428,WALM059,Pflugerville,Fashion accessories,$18,1,18/12/23,17:20:00,Ewallet,7,0.33
4429,WALM077,Coppell,Home and lifestyle,$71,1,31/10/23,20:05:00,Ewallet,5,0.33
4430,WALM007,Arlington,Fashion accessories,$61,1,03/12/20,18:43:00,Ewallet,9,0.48
4431,WALM028,Odessa,Home and lifestyle,$58,3,14/10/20,17:43:00,Ewallet,6,0.48
4432,WALM031,Lewisville,Fashion accessories,$79,1,21/09/23,19:51:00,Ewallet,8,0.48
4433,WALM052,Mansfield,Home and lifestyle,$81,1,02/12/22,18:37:00,Ewallet,4,0.57
4434,WALM020,Killeen,Fashion accessories,$55,2,04/10/22,19:44:00,Ewallet,7,0.48
4435,WALM094,Alamo,Home and lifestyle,$20,3,14/12/22,20:08:00,Ewallet,7,0.33
4436,WALM097,Alice,Fashion accessories,$15,1,17/08/20,15:49:00,Ewallet,6,0.18
4437,WALM045,Missouri City,Home and lifestyle,$60,1,02/10/20,17:17:00,Credit card,7,0.48
4438,WALM096,Eagle Pass,Fashion accessories,$25,1,05/09/20,20:31:00,Ewallet,4,0.18
4439,WALM069,Rockwall,Home and lifestyle,$46,2,17/12/23,17:59:00,Ewallet,4,0.33
4440,WALM072,Lancaster,Fashion accessories,$40,3,25/08/22,15:33:00,Ewallet,6,0.33
4441,WALM037,League City,Home and lifestyle,$79,1,13/09/22,19:48:00,Ewallet,7,0.48
4442,WALM023,Midland,Fashion accessories,$56,3,05/08/22,15:48:00,Ewallet,9,0.48
4443,WALM031,Lewisville,Home and lifestyle,$27,3,22/09/20,18:47:00,Ewallet,6,0.48
4444,WALM013,Irving,Fashion accessories,$36,1,25/09/23,19:42:00,Ewallet,5,0.48
4445,WALM047,Flower Mound,Home and lifestyle,$27,2,23/09/22,18:15:00,Ewallet,8,0.48
4446,WALM007,Arlington,Fashion accessories,$31,3,11/10/20,15:15:00,Ewallet,8,0.48
4447,WALM078,Del Rio,Home and lifestyle,$32,2,06/08/21,18:41:00,Ewallet,4,0.33
4448,WALM080,Nacogdoches,Fashion accessories,$20,1,04/09/21,19:07:00,Ewallet,7,0.33
4449,WALM097,Alice,Home and lifestyle,$56,2,22/12/22,16:52:00,Ewallet,6,0.18
4450,WALM057,Euless,Fashion accessories,$67,2,23/09/20,19:32:00,Ewallet,5,0.33
4451,WALM004,Austin,Home and lifestyle,$60,2,15/11/20,19:39:00,Ewallet,6,0.48
4452,WALM033,Pearland,Fashion accessories,$22,3,30/12/22,20:42:00,Ewallet,6,0.48
4453,WALM045,Missouri City,Home and lifestyle,$58,1,23/10/21,19:25:00,Credit card,4,0.48
4454,WALM061,Cedar Park,Fashion accessories,$78,2,10/10/22,19:48:00,Ewallet,5,0.33
4455,WALM098,Mineral Wells,Home and lifestyle,$62,3,06/11/21,20:18:00,Ewallet,8,0.18
4456,WALM092,Lake Jackson,Fashion accessories,$16,1,19/11/22,19:10:00,Ewallet,7,0.33
4457,WALM079,La Porte,Home and lifestyle,$18,1,19/11/23,16:35:00,Ewallet,5,0.33
4458,WALM095,Big Spring,Fashion accessories,$83,3,01/09/22,17:17:00,Ewallet,8,0.33
4459,WALM041,Mission,Home and lifestyle,$75,3,08/12/22,15:07:00,Ewallet,4,0.48
4460,WALM017,McKinney,Fashion accessories,$23,2,01/12/21,18:23:00,Ewallet,6,0.48
4461,WALM069,Rockwall,Home and lifestyle,$60,1,18/08/21,17:28:00,Ewallet,6,0.33
4462,WALM080,Nacogdoches,Fashion accessories,$58,2,09/08/21,18:02:00,Ewallet,9,0.33
4463,WALM017,McKinney,Home and lifestyle,$31,2,28/10/22,18:30:00,Ewallet,5,0.48
4464,WALM030,Richardson,Fashion accessories,$67,3,04/08/20,17:43:00,Ewallet,7,0.48
4465,WALM095,Big Spring,Home and lifestyle,$20,1,30/12/23,16:05:00,Ewallet,5,0.33
4466,WALM070,Hurst,Fashion accessories,$31,2,22/12/21,16:31:00,Ewallet,9,0.33
4467,WALM005,Fort Worth,Home and lifestyle,$62,2,14/09/23,17:02:00,Ewallet,4,0.48
4468,WALM095,Big Spring,Fashion accessories,$72,1,12/10/23,17:39:00,Ewallet,9,0.33
4469,WALM097,Alice,Home and lifestyle,$72,3,29/08/22,20:39:00,Ewallet,9,0.18
4470,WALM041,Mission,Fashion accessories,$29,1,23/10/22,18:22:00,Ewallet,9,0.48
4471,WALM051,New Braunfels,Home and lifestyle,$36,3,01/10/20,15:27:00,Ewallet,6,0.48
4472,WALM004,Austin,Fashion accessories,$66,3,05/09/21,15:49:00,Ewallet,8,0.48
4473,WALM020,Killeen,Home and lifestyle,$67,2,02/08/20,20:07:00,Ewallet,9,0.48
4474,WALM067,Haltom City,Fashion accessories,$64,3,21/12/22,16:19:00,Ewallet,8,0.33
4475,WALM042,Bryan,Home and lifestyle,$33,2,15/09/22,18:28:00,Ewallet,4,0.48
4476,WALM026,Denton,Fashion accessories,$27,3,14/11/21,19:42:00,Ewallet,5,0.48
4477,WALM047,Flower Mound,Home and lifestyle,$45,2,06/11/22,20:34:00,Ewallet,9,0.48
4478,WALM023,Midland,Fashion accessories,$32,2,21/09/21,17:01:00,Ewallet,6,0.48
4479,WALM098,Mineral Wells,Home and lifestyle,$53,3,03/10/22,20:58:00,Ewallet,6,0.18
4480,WALM061,Cedar Park,Fashion accessories,$80,2,21/08/21,15:26:00,Ewallet,8,0.33
4481,WALM049,North Richland Hills,Home and lifestyle,$37,1,07/10/22,20:12:00,Ewallet,6,0.48
4482,WALM021,McAllen,Fashion accessories,$34,2,26/09/20,17:42:00,Ewallet,5,0.48
4483,WALM085,Kerrville,Home and lifestyle,$84,1,21/10/22,17:51:00,Ewallet,6,0.33
4484,WALM036,Allen,Fashion accessories,$49,2,27/12/21,18:07:00,Ewallet,9,0.48
4485,WALM081,Friendswood,Home and lifestyle,$48,1,23/09/23,15:40:00,Ewallet,9,0.33
4486,WALM059,Pflugerville,Fashion accessories,$67,2,05/11/20,16:17:00,Ewallet,6,0.33
4487,WALM079,La Porte,Home and lifestyle,$24,1,28/12/23,18:35:00,Ewallet,6,0.33
4488,WALM030,Richardson,Fashion accessories,$60,1,23/11/20,19:22:00,Ewallet,9,0.48
4489,WALM030,Richardson,Home and lifestyle,$51,2,13/08/21,19:55:00,Ewallet,8,0.48
4490,WALM079,La Porte,Fashion accessories,$44,3,09/09/22,20:55:00,Ewallet,7,0.33
4491,WALM079,La Porte,Home and lifestyle,$75,3,31/12/22,17:38:00,Ewallet,8,0.33
4492,WALM077,Coppell,Fashion accessories,$76,2,13/11/21,17:36:00,Ewallet,8,0.33
4493,WALM053,Conroe,Home and lifestyle,$28,1,15/10/20,18:40:00,Ewallet,8,0.57
4494,WALM013,Irving,Fashion accessories,$31,1,11/08/22,17:46:00,Ewallet,5,0.48
4495,WALM019,Pasadena,Home and lifestyle,$36,1,30/11/21,17:56:00,Ewallet,9,0.48
4496,WALM004,Austin,Fashion accessories,$20,2,29/09/22,16:00:00,Ewallet,6,0.48
4497,WALM081,Friendswood,Home and lifestyle,$45,1,19/12/20,18:36:00,Ewallet,6,0.33
4498,WALM030,Richardson,Fashion accessories,$85,3,05/11/21,17:58:00,Ewallet,8,0.48
4499,WALM076,Huntsville,Home and lifestyle,$63,3,20/08/23,17:28:00,Ewallet,9,0.33
4500,WALM072,Lancaster,Fashion accessories,$81,1,18/08/21,15:11:00,Ewallet,5,0.33
4501,WALM022,Mesquite,Home and lifestyle,$74,3,07/10/22,17:27:00,Ewallet,9,0.48
4502,WALM095,Big Spring,Fashion accessories,$72,2,04/08/21,16:21:00,Ewallet,9,0.33
4503,WALM077,Coppell,Home and lifestyle,$41,3,07/08/20,20:15:00,Ewallet,8,0.33
4504,WALM085,Kerrville,Fashion accessories,$19,3,20/09/23,15:13:00,Ewallet,6,0.33
4505,WALM070,Hurst,Home and lifestyle,$62,2,01/10/23,15:01:00,Ewallet,6,0.33
4506,WALM004,Austin,Fashion accessories,$45,3,30/11/23,20:59:00,Ewallet,8,0.48
4507,WALM061,Cedar Park,Home and lifestyle,$32,2,11/11/20,17:52:00,Ewallet,6,0.33
4508,WALM053,Conroe,Fashion accessories,$85,3,07/12/20,19:37:00,Ewallet,4,0.21
4509,WALM095,Big Spring,Home and lifestyle,$85,3,18/09/23,15:54:00,Ewallet,8,0.33
4510,WALM049,North Richland Hills,Fashion accessories,$80,1,28/12/22,20:06:00,Ewallet,4,0.48
4511,WALM026,Denton,Home and lifestyle,$60,2,23/09/23,20:53:00,Ewallet,6,0.48
4512,WALM049,North Richland Hills,Fashion accessories,$44,2,22/09/20,20:26:00,Credit card,4,0.48
4513,WALM034,College Station,Home and lifestyle,$54,1,21/11/20,15:02:00,Credit card,5,0.48
4514,WALM023,Midland,Fashion accessories,$34,1,09/12/22,15:54:00,Credit card,4,0.48
4515,WALM020,Killeen,Home and lifestyle,$84,3,03/11/23,16:18:00,Credit card,5,0.48
4516,WALM069,Rockwall,Fashion accessories,$81,1,26/08/21,16:21:00,Credit card,5,0.33
4517,WALM076,Huntsville,Home and lifestyle,$63,2,27/08/23,17:06:00,Credit card,6,0.33
4518,WALM034,College Station,Fashion accessories,$66,3,02/11/22,20:18:00,Credit card,6,0.48
4519,WALM047,Flower Mound,Home and lifestyle,$65,1,26/08/22,15:52:00,Credit card,8,0.48
